ano,mes,product_id,produto,categoria,unidades,receita
2024,8,1172,Saco de TNT,Embalagens e Acessorios,24,48.0
2024,8,1173,Saco Rede COMUR,Embalagens e Acessorios,10,200.0
2024,8,1174,Saco Grande COMUR/MFSP,Embalagens e Acessorios,29,14.5
2024,8,1175,Saco MFSP Pequeno,Embalagens e Acessorios,34,6.8
2024,8,1176,CX Portuguese Sardine 8un,Embalagens e Acessorios,255,0.0
2024,8,1177,Caixa de Pates,Embalagens e Acessorios,22,0.0
2024,8,1178,Caixa de Anchovas,Embalagens e Acessorios,10,0.0
2024,8,1179,Caixa Comur Survival Kit,Embalagens e Acessorios,19,0.0
2024,8,1180,Box Lingote,Embalagens e Acessorios,14,0.0
2024,8,1181,Caixa Crazy for Sardines,Embalagens e Acessorios,99,0.0
2024,9,1000,Sardinha 1916 (Timeless),Sardinhas Intemporais,6,54.0
2024,9,1001,Sardinha 1917 (Timeless),Sardinhas Intemporais,6,54.0
2024,9,1002,Sardinha 1918 (Timeless),Sardinhas Intemporais,11,99.0
2024,9,1003,Sardinha 1919 (Timeless),Sardinhas Intemporais,6,54.0
2024,9,1004,Sardinha 1920 (Timeless),Sardinhas Intemporais,10,90.0
2024,9,1005,Sardinha 1921 (Timeless),Sardinhas Intemporais,12,108.0
2024,9,1006,Sardinha 1922 (Timeless),Sardinhas Intemporais,11,99.0
2024,9,1007,Sardinha 1923 (Timeless),Sardinhas Intemporais,12,108.0
2024,9,1008,Sardinha 1924 (Timeless),Sardinhas Intemporais,8,72.0
2024,9,1009,Sardinha 1925 (Timeless),Sardinhas Intemporais,7,63.0
2024,9,1010,Sardinha 1926 (Timeless),Sardinhas Intemporais,2,18.0
2024,9,1011,Sardinha 1927 (Timeless),Sardinhas Intemporais,5,45.0
2024,9,1012,Sardinha 1928 (Timeless),Sardinhas Intemporais,12,108.0
2024,9,1013,Sardinha 1929 (Timeless),Sardinhas Intemporais,5,45.0
2024,9,1014,Sardinha 1930 (Timeless),Sardinhas Intemporais,12,108.0
2024,9,1015,Sardinha 1931 (Timeless),Sardinhas Intemporais,13,117.0
2024,9,1016,Sardinha 1932 (Timeless),Sardinhas Intemporais,12,108.0
2024,9,1017,Sardinha 1933 (Timeless),Sardinhas Intemporais,9,81.0
2024,9,1018,Sardinha 1934 (Timeless),Sardinhas Intemporais,11,99.0
2024,9,1019,Sardinha 1935 (Timeless),Sardinhas Intemporais,6,54.0
2024,9,1020,Sardinha 1936 (Timeless),Sardinhas Intemporais,7,63.0
2024,9,1021,Sardinha 1937 (Timeless),Sardinhas Intemporais,7,63.0
2024,9,1022,Sardinha 1938 (Timeless),Sardinhas Intemporais,5,45.0
2024,9,1023,Sardinha 1939 (Timeless),Sardinhas Intemporais,9,81.0
2024,9,1024,Sardinha 1940 (Timeless),Sardinhas Intemporais,5,45.0
2024,9,1025,Sardinha 1941 (Timeless),Sardinhas Intemporais,14,126.0
2024,9,1026,Sardinha 1942 (Timeless),Sardinhas Intemporais,7,63.0
2024,9,1027,Sardinha 1943 (Timeless),Sardinhas Intemporais,8,72.0
2024,9,1028,Sardinha 1944 (Timeless),Sardinhas Intemporais,8,72.0
2024,9,1029,Sardinha 1945 (Timeless),Sardinhas Intemporais,7,63.0
2024,9,1030,Sardinha 1946 (Timeless),Sardinhas Intemporais,6,54.0
2024,9,1031,Sardinha 1947 (Timeless),Sardinhas Intemporais,5,45.0
2024,9,1032,Sardinha 1948 (Timeless),Sardinhas Intemporais,6,54.0
2024,9,1033,Sardinha 1949 (Timeless),Sardinhas Intemporais,12,108.0
2024,9,1034,Sardinha 1950 (Timeless),Sardinhas Intemporais,34,306.0
2024,9,1035,Sardinha 1951 (Timeless),Sardinhas Intemporais,27,243.0
2024,9,1036,Sardinha 1952 (Timeless),Sardinhas Intemporais,36,324.0
2024,9,1037,Sardinha 1953 (Timeless),Sardinhas Intemporais,40,360.0
2024,9,1038,Sardinha 1954 (Timeless),Sardinhas Intemporais,27,243.0
2024,9,1039,Sardinha 1955 (Timeless),Sardinhas Intemporais,29,261.0
2024,9,1040,Sardinha 1956 (Timeless),Sardinhas Intemporais,32,288.0
2024,9,1041,Sardinha 1957 (Timeless),Sardinhas Intemporais,43,387.0
2024,9,1042,Sardinha 1958 (Timeless),Sardinhas Intemporais,25,225.0
2024,9,1043,Sardinha 1959 (Timeless),Sardinhas Intemporais,27,243.0
2024,9,1044,Sardinha 1960 (Timeless),Sardinhas Intemporais,36,324.0
2024,9,1045,Sardinha 1961 (Timeless),Sardinhas Intemporais,40,360.0
2024,9,1046,Sardinha 1962 (Timeless),Sardinhas Intemporais,40,360.0
2024,9,1047,Sardinha 1963 (Timeless),Sardinhas Intemporais,34,306.0
2024,9,1048,Sardinha 1964 (Timeless),Sardinhas Intemporais,28,252.0
2024,9,1049,Sardinha 1965 (Timeless),Sardinhas Intemporais,34,306.0
2024,9,1050,Sardinha 1966 (Timeless),Sardinhas Intemporais,32,288.0
2024,9,1051,Sardinha 1967 (Timeless),Sardinhas Intemporais,36,324.0
2024,9,1052,Sardinha 1968 (Timeless),Sardinhas Intemporais,28,252.0
2024,9,1053,Sardinha 1969 (Timeless),Sardinhas Intemporais,31,279.0
2024,9,1054,Sardinha 1970 (Timeless),Sardinhas Intemporais,35,315.0
2024,9,1055,Sardinha 1971 (Timeless),Sardinhas Intemporais,38,342.0
2024,9,1056,Sardinha 1972 (Timeless),Sardinhas Intemporais,31,279.0
2024,9,1057,Sardinha 1973 (Timeless),Sardinhas Intemporais,32,288.0
2024,9,1058,Sardinha 1974 (Timeless),Sardinhas Intemporais,30,270.0
2024,9,1059,Sardinha 1975 (Timeless),Sardinhas Intemporais,37,333.0
2024,9,1060,Sardinha 1976 (Timeless),Sardinhas Intemporais,35,315.0
2024,9,1061,Sardinha 1977 (Timeless),Sardinhas Intemporais,24,216.0
2024,9,1062,Sardinha 1978 (Timeless),Sardinhas Intemporais,42,378.0
2024,9,1063,Sardinha 1979 (Timeless),Sardinhas Intemporais,25,225.0
2024,9,1064,Sardinha 1980 (Timeless),Sardinhas Intemporais,35,315.0
2024,9,1065,Sardinha 1981 (Timeless),Sardinhas Intemporais,33,297.0
2024,9,1066,Sardinha 1982 (Timeless),Sardinhas Intemporais,26,234.0
2024,9,1067,Sardinha 1983 (Timeless),Sardinhas Intemporais,34,306.0
2024,9,1068,Sardinha 1984 (Timeless),Sardinhas Intemporais,24,216.0
2024,9,1069,Sardinha 1985 (Timeless),Sardinhas Intemporais,24,216.0
2024,9,1070,Sardinha 1986 (Timeless),Sardinhas Intemporais,26,234.0
2024,9,1071,Sardinha 1987 (Timeless),Sardinhas Intemporais,23,207.0
2024,9,1072,Sardinha 1988 (Timeless),Sardinhas Intemporais,45,405.0
2024,9,1073,Sardinha 1989 (Timeless),Sardinhas Intemporais,42,378.0
2024,9,1074,Sardinha 1990 (Timeless),Sardinhas Intemporais,32,288.0
2024,9,1075,Sardinha 1991 (Timeless),Sardinhas Intemporais,29,261.0
2024,9,1076,Sardinha 1992 (Timeless),Sardinhas Intemporais,41,369.0
2024,9,1077,Sardinha 1993 (Timeless),Sardinhas Intemporais,27,243.0
2024,9,1078,Sardinha 1994 (Timeless),Sardinhas Intemporais,41,369.0
2024,9,1079,Sardinha 1995 (Timeless),Sardinhas Intemporais,31,279.0
2024,9,1080,Sardinha 1996 (Timeless),Sardinhas Intemporais,31,279.0
2024,9,1081,Sardinha 1997 (Timeless),Sardinhas Intemporais,28,252.0
2024,9,1082,Sardinha 1998 (Timeless),Sardinhas Intemporais,29,261.0
2024,9,1083,Sardinha 1999 (Timeless),Sardinhas Intemporais,25,225.0
2024,9,1084,Sardinha 2000 (Timeless),Sardinhas Intemporais,31,279.0
2024,9,1085,Sardinha 2001 (Timeless),Sardinhas Intemporais,25,225.0
2024,9,1086,Sardinha 2002 (Timeless),Sardinhas Intemporais,33,297.0
2024,9,1087,Sardinha 2003 (Timeless),Sardinhas Intemporais,27,243.0
2024,9,1088,Sardinha 2004 (Timeless),Sardinhas Intemporais,29,261.0
2024,9,1089,Sardinha 2005 (Timeless),Sardinhas Intemporais,25,225.0
2024,9,1090,Sardinha 2006 (Timeless),Sardinhas Intemporais,14,126.0
2024,9,1091,Sardinha 2007 (Timeless),Sardinhas Intemporais,4,36.0
2024,9,1092,Sardinha 2008 (Timeless),Sardinhas Intemporais,9,81.0
2024,9,1093,Sardinha 2009 (Timeless),Sardinhas Intemporais,6,54.0
2024,9,1094,Sardinha 2010 (Timeless),Sardinhas Intemporais,10,90.0
2024,9,1095,Sardinha 2011 (Timeless),Sardinhas Intemporais,7,63.0
2024,9,1096,Sardinha 2012 (Timeless),Sardinhas Intemporais,11,99.0
2024,9,1097,Sardinha 2013 (Timeless),Sardinhas Intemporais,17,153.0
2024,9,1098,Sardinha 2014 (Timeless),Sardinhas Intemporais,11,99.0
2024,9,1099,Sardinha 2015 (Timeless),Sardinhas Intemporais,3,27.0
2024,9,1100,Sardinha 2016 (Timeless),Sardinhas Intemporais,13,117.0
2024,9,1101,Sardinha 2017 (Timeless),Sardinhas Intemporais,10,90.0
2024,9,1102,Sardinha 2018 (Timeless),Sardinhas Intemporais,10,90.0
2024,9,1103,Sardinha 2019 (Timeless),Sardinhas Intemporais,5,45.0
2024,9,1104,Sardinha 2020 (Timeless),Sardinhas Intemporais,42,378.0
2024,9,1105,Sardinha 2021 (Timeless),Sardinhas Intemporais,54,486.0
2024,9,1106,Sardinha 2022 (Timeless),Sardinhas Intemporais,56,504.0
2024,9,1107,Sardinha 2023 (Timeless),Sardinhas Intemporais,39,351.0
2024,9,1108,Sardinha 2024 (Timeless),Sardinhas Intemporais,54,486.0
2024,9,1109,Sardinha 2025 (Timeless),Sardinhas Intemporais,46,414.0
2024,9,1110,Sardinha 2026 (Timeless),Sardinhas Intemporais,44,396.0
2024,9,1111,Sardinha s/ pele e espinha em Azeite Virgem,Sardinhas,1516,22740.0
2024,9,1112,Petinga,Sardinhas,34,268.6
2024,9,1113,Sardinhas com Pimentos,Sardinhas,369,3616.2
2024,9,1114,Sardinhas Fumadas Picantes,Sardinhas,378,3704.4
2024,9,1115,Sardinhas com Limao,Sardinhas,276,2704.8
2024,9,1116,Sardinhas em Molho de Tomate,Sardinhas,274,2685.2
2024,9,1117,Sardinhas com Mostarda,Sardinhas,212,2416.8
2024,9,1118,Sardinha com Ketchup,Sardinhas,21,210.0
2024,9,1119,Sardinha com Algas em Azeite Virgem Extra,Sardinhas,28,358.40000000000003
2024,9,1120,Millesime,Sardinhas,4,173.2
2024,9,1121,Lingote,Sardinhas,58,1276.0
2024,9,1122,Sardinha ao Natural,Sardinhas,57,399.0
2024,9,1123,Anchovas,Sardinhas,147,1411.2
2024,9,1124,Sardinha c/ Azeitonas Recheadas | Lisboa,Sardinha Azeitonas (Cidades),387,5031.0
2024,9,1125,Sardinha c/ Azeitonas Recheadas | Porto,Sardinha Azeitonas (Cidades),55,715.0
2024,9,1126,Sardinha c/ Azeitonas Recheadas | Sintra,Sardinha Azeitonas (Cidades),75,975.0
2024,9,1127,Sardinha c/ Azeitonas Recheadas | Cascais,Sardinha Azeitonas (Cidades),30,390.0
2024,9,1128,Sardinha c/ Azeitonas Recheadas | Obidos,Sardinha Azeitonas (Cidades),16,208.0
2024,9,1129,Sardinha c/ Azeitonas Recheadas | Evora,Sardinha Azeitonas (Cidades),23,299.0
2024,9,1130,Sardinha c/ Azeitonas Recheadas | Coimbra,Sardinha Azeitonas (Cidades),20,260.0
2024,9,1131,Sardinha c/ Azeitonas Recheadas | Aveiro,Sardinha Azeitonas (Cidades),20,260.0
2024,9,1132,Sardinha c/ Azeitonas Recheadas | Algarve,Sardinha Azeitonas (Cidades),22,286.0
2024,9,1133,Sardinha c/ Azeitonas Recheadas | Madeira,Sardinha Azeitonas (Cidades),24,312.0
2024,9,1134,Sardinha c/ Azeitonas Recheadas | Acores,Sardinha Azeitonas (Cidades),24,312.0
2024,9,1135,Carapau em Azeite Virgem Extra,Outros Peixes e Mariscos,31,186.0
2024,9,1136,Mexilhoes Fumados em Azeite,Outros Peixes e Mariscos,243,1895.3999999999999
2024,9,1137,Atum em Azeite,Outros Peixes e Mariscos,295,2625.5
2024,9,1138,Filetes com Mostarda,Outros Peixes e Mariscos,94,1090.3999999999999
2024,9,1139,Filetes de Cavala em Azeite,Outros Peixes e Mariscos,161,1497.3
2024,9,1140,Truta Fumada em Azeite,Outros Peixes e Mariscos,103,999.1
2024,9,1141,Lulas em Molho Guisado,Outros Peixes e Mariscos,66,646.8000000000001
2024,9,1142,Agulha Picante em Escabeche,Outros Peixes e Mariscos,28,296.8
2024,9,1143,Agulha Picante em Azeite Virgem Extra,Outros Peixes e Mariscos,33,336.59999999999997
2024,9,1144,Buzios ao Natural,Outros Peixes e Mariscos,54,556.2
2024,9,1145,Bacalhau em Azeite,Outros Peixes e Mariscos,592,7400.0
2024,9,1146,Ovas de Bacalhau Fumadas com Legumes,Outros Peixes e Mariscos,59,725.7
2024,9,1147,Choquinhos,Outros Peixes e Mariscos,26,369.2
2024,9,1148,Peixe-Espada em Azeite Virgem Extra,Outros Peixes e Mariscos,50,685.0
2024,9,1149,Salmao Fumado em Azeite,Outros Peixes e Mariscos,250,3700.0
2024,9,1150,Dourada em Azeite Virgem Extra,Outros Peixes e Mariscos,74,1124.8
2024,9,1151,Robalo em Azeite Virgem Extra,Outros Peixes e Mariscos,293,4482.9
2024,9,1152,Polvo em Azeite Virgem Extra,Outros Peixes e Mariscos,678,10712.4
2024,9,1153,Camarao a Scampi (Gambas),Outros Peixes e Mariscos,233,4194.0
2024,9,1154,Corvina em Azeite Virgem Extra,Outros Peixes e Mariscos,99,1782.0
2024,9,1155,Linguado Fumado em Azeite,Outros Peixes e Mariscos,11,271.7
2024,9,1156,Enguias de Escabeche,Outros Peixes e Mariscos,15,420.0
2024,9,1157,Filetes de Enguia Fumada em Azeite,Outros Peixes e Mariscos,12,412.79999999999995
2024,9,1158,Caranguejo Real,Outros Peixes e Mariscos,4,337.2
2024,9,1159,Lagosta Picante com Algas em Azeite V.E.,Outros Peixes e Mariscos,18,835.1999999999999
2024,9,1160,Ovas de Cavala,Outros Peixes e Mariscos,10,266.0
2024,9,1161,Ovas de Sardinha,Outros Peixes e Mariscos,2,95.2
2024,9,1162,Pate de Cavala,Pates,29,240.70000000000002
2024,9,1163,Pate de Sardinha,Pates,83,730.4
2024,9,1164,Pate de Sardinha com Mostarda,Pates,44,413.6
2024,9,1165,Pate de Sardinha com Limao,Pates,30,288.0
2024,9,1166,Pate de Bacalhau,Pates,105,1029.0
2024,9,1167,Pate de Enguias de Escabeche,Pates,28,302.40000000000003
2024,9,1168,Bolinhas de Aveia com Legumes,Vegetarianos,33,290.40000000000003
2024,9,1169,Pataniscas de Grao-de-Bico e Cenoura,Vegetarianos,38,368.59999999999997
2024,9,1170,Cogumelo Portobelo,Vegetarianos,32,390.4
2024,9,1171,Bolsa Sardine Summer,Embalagens e Acessorios,254,127.0
2024,9,1172,Saco de TNT,Embalagens e Acessorios,34,68.0
2024,9,1173,Saco Rede COMUR,Embalagens e Acessorios,3,60.0
2024,9,1174,Saco Grande COMUR/MFSP,Embalagens e Acessorios,19,9.5
2024,9,1175,Saco MFSP Pequeno,Embalagens e Acessorios,27,5.4
2024,9,1176,CX Portuguese Sardine 8un,Embalagens e Acessorios,232,0.0
2024,9,1177,Caixa de Pates,Embalagens e Acessorios,20,0.0
2024,9,1178,Caixa de Anchovas,Embalagens e Acessorios,13,0.0
2024,9,1179,Caixa Comur Survival Kit,Embalagens e Acessorios,13,0.0
2024,9,1180,Box Lingote,Embalagens e Acessorios,10,0.0
2024,9,1181,Caixa Crazy for Sardines,Embalagens e Acessorios,86,0.0
2024,10,1000,Sardinha 1916 (Timeless),Sardinhas Intemporais,5,45.0
2024,10,1001,Sardinha 1917 (Timeless),Sardinhas Intemporais,2,18.0
2024,10,1002,Sardinha 1918 (Timeless),Sardinhas Intemporais,3,27.0
2024,10,1003,Sardinha 1919 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1004,Sardinha 1920 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1005,Sardinha 1921 (Timeless),Sardinhas Intemporais,7,63.0
2024,10,1006,Sardinha 1922 (Timeless),Sardinhas Intemporais,4,36.0
2024,10,1007,Sardinha 1923 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1008,Sardinha 1924 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1009,Sardinha 1925 (Timeless),Sardinhas Intemporais,4,36.0
2024,10,1010,Sardinha 1926 (Timeless),Sardinhas Intemporais,8,72.0
2024,10,1011,Sardinha 1927 (Timeless),Sardinhas Intemporais,4,36.0
2024,10,1012,Sardinha 1928 (Timeless),Sardinhas Intemporais,9,81.0
2024,10,1013,Sardinha 1929 (Timeless),Sardinhas Intemporais,7,63.0
2024,10,1014,Sardinha 1930 (Timeless),Sardinhas Intemporais,7,63.0
2024,10,1015,Sardinha 1931 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1016,Sardinha 1932 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1017,Sardinha 1933 (Timeless),Sardinhas Intemporais,7,63.0
2024,10,1018,Sardinha 1934 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1019,Sardinha 1935 (Timeless),Sardinhas Intemporais,1,9.0
2024,10,1020,Sardinha 1936 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1021,Sardinha 1937 (Timeless),Sardinhas Intemporais,5,45.0
2024,10,1022,Sardinha 1938 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1023,Sardinha 1939 (Timeless),Sardinhas Intemporais,3,27.0
2024,10,1024,Sardinha 1940 (Timeless),Sardinhas Intemporais,10,90.0
2024,10,1025,Sardinha 1941 (Timeless),Sardinhas Intemporais,10,90.0
2024,10,1026,Sardinha 1942 (Timeless),Sardinhas Intemporais,4,36.0
2024,10,1027,Sardinha 1943 (Timeless),Sardinhas Intemporais,9,81.0
2024,10,1028,Sardinha 1944 (Timeless),Sardinhas Intemporais,5,45.0
2024,10,1029,Sardinha 1945 (Timeless),Sardinhas Intemporais,8,72.0
2024,10,1030,Sardinha 1946 (Timeless),Sardinhas Intemporais,3,27.0
2024,10,1031,Sardinha 1947 (Timeless),Sardinhas Intemporais,3,27.0
2024,10,1032,Sardinha 1948 (Timeless),Sardinhas Intemporais,4,36.0
2024,10,1033,Sardinha 1949 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1034,Sardinha 1950 (Timeless),Sardinhas Intemporais,25,225.0
2024,10,1035,Sardinha 1951 (Timeless),Sardinhas Intemporais,19,171.0
2024,10,1036,Sardinha 1952 (Timeless),Sardinhas Intemporais,16,144.0
2024,10,1037,Sardinha 1953 (Timeless),Sardinhas Intemporais,24,216.0
2024,10,1038,Sardinha 1954 (Timeless),Sardinhas Intemporais,24,216.0
2024,10,1039,Sardinha 1955 (Timeless),Sardinhas Intemporais,29,261.0
2024,10,1040,Sardinha 1956 (Timeless),Sardinhas Intemporais,26,234.0
2024,10,1041,Sardinha 1957 (Timeless),Sardinhas Intemporais,25,225.0
2024,10,1042,Sardinha 1958 (Timeless),Sardinhas Intemporais,22,198.0
2024,10,1043,Sardinha 1959 (Timeless),Sardinhas Intemporais,17,153.0
2024,10,1044,Sardinha 1960 (Timeless),Sardinhas Intemporais,25,225.0
2024,10,1045,Sardinha 1961 (Timeless),Sardinhas Intemporais,24,216.0
2024,10,1046,Sardinha 1962 (Timeless),Sardinhas Intemporais,19,171.0
2024,10,1047,Sardinha 1963 (Timeless),Sardinhas Intemporais,24,216.0
2024,10,1048,Sardinha 1964 (Timeless),Sardinhas Intemporais,25,225.0
2024,10,1049,Sardinha 1965 (Timeless),Sardinhas Intemporais,21,189.0
2024,10,1050,Sardinha 1966 (Timeless),Sardinhas Intemporais,18,162.0
2024,10,1051,Sardinha 1967 (Timeless),Sardinhas Intemporais,29,261.0
2024,10,1052,Sardinha 1968 (Timeless),Sardinhas Intemporais,27,243.0
2024,10,1053,Sardinha 1969 (Timeless),Sardinhas Intemporais,29,261.0
2024,10,1054,Sardinha 1970 (Timeless),Sardinhas Intemporais,28,252.0
2024,10,1055,Sardinha 1971 (Timeless),Sardinhas Intemporais,18,162.0
2024,10,1056,Sardinha 1972 (Timeless),Sardinhas Intemporais,19,171.0
2024,10,1057,Sardinha 1973 (Timeless),Sardinhas Intemporais,26,234.0
2024,10,1058,Sardinha 1974 (Timeless),Sardinhas Intemporais,25,225.0
2024,10,1059,Sardinha 1975 (Timeless),Sardinhas Intemporais,25,225.0
2024,10,1060,Sardinha 1976 (Timeless),Sardinhas Intemporais,15,135.0
2024,10,1061,Sardinha 1977 (Timeless),Sardinhas Intemporais,15,135.0
2024,10,1062,Sardinha 1978 (Timeless),Sardinhas Intemporais,27,243.0
2024,10,1063,Sardinha 1979 (Timeless),Sardinhas Intemporais,14,126.0
2024,10,1064,Sardinha 1980 (Timeless),Sardinhas Intemporais,15,135.0
2024,10,1065,Sardinha 1981 (Timeless),Sardinhas Intemporais,31,279.0
2024,10,1066,Sardinha 1982 (Timeless),Sardinhas Intemporais,22,198.0
2024,10,1067,Sardinha 1983 (Timeless),Sardinhas Intemporais,32,288.0
2024,10,1068,Sardinha 1984 (Timeless),Sardinhas Intemporais,24,216.0
2024,10,1069,Sardinha 1985 (Timeless),Sardinhas Intemporais,24,216.0
2024,10,1070,Sardinha 1986 (Timeless),Sardinhas Intemporais,17,153.0
2024,10,1071,Sardinha 1987 (Timeless),Sardinhas Intemporais,19,171.0
2024,10,1072,Sardinha 1988 (Timeless),Sardinhas Intemporais,24,216.0
2024,10,1073,Sardinha 1989 (Timeless),Sardinhas Intemporais,19,171.0
2024,10,1074,Sardinha 1990 (Timeless),Sardinhas Intemporais,21,189.0
2024,10,1075,Sardinha 1991 (Timeless),Sardinhas Intemporais,25,225.0
2024,10,1076,Sardinha 1992 (Timeless),Sardinhas Intemporais,23,207.0
2024,10,1077,Sardinha 1993 (Timeless),Sardinhas Intemporais,14,126.0
2024,10,1078,Sardinha 1994 (Timeless),Sardinhas Intemporais,19,171.0
2024,10,1079,Sardinha 1995 (Timeless),Sardinhas Intemporais,21,189.0
2024,10,1080,Sardinha 1996 (Timeless),Sardinhas Intemporais,19,171.0
2024,10,1081,Sardinha 1997 (Timeless),Sardinhas Intemporais,27,243.0
2024,10,1082,Sardinha 1998 (Timeless),Sardinhas Intemporais,23,207.0
2024,10,1083,Sardinha 1999 (Timeless),Sardinhas Intemporais,27,243.0
2024,10,1084,Sardinha 2000 (Timeless),Sardinhas Intemporais,20,180.0
2024,10,1085,Sardinha 2001 (Timeless),Sardinhas Intemporais,21,189.0
2024,10,1086,Sardinha 2002 (Timeless),Sardinhas Intemporais,15,135.0
2024,10,1087,Sardinha 2003 (Timeless),Sardinhas Intemporais,23,207.0
2024,10,1088,Sardinha 2004 (Timeless),Sardinhas Intemporais,22,198.0
2024,10,1089,Sardinha 2005 (Timeless),Sardinhas Intemporais,19,171.0
2024,10,1090,Sardinha 2006 (Timeless),Sardinhas Intemporais,7,63.0
2024,10,1091,Sardinha 2007 (Timeless),Sardinhas Intemporais,9,81.0
2024,10,1092,Sardinha 2008 (Timeless),Sardinhas Intemporais,5,45.0
2024,10,1093,Sardinha 2009 (Timeless),Sardinhas Intemporais,5,45.0
2024,10,1094,Sardinha 2010 (Timeless),Sardinhas Intemporais,4,36.0
2024,10,1095,Sardinha 2011 (Timeless),Sardinhas Intemporais,5,45.0
2024,10,1096,Sardinha 2012 (Timeless),Sardinhas Intemporais,6,54.0
2024,10,1097,Sardinha 2013 (Timeless),Sardinhas Intemporais,5,45.0
2024,10,1098,Sardinha 2014 (Timeless),Sardinhas Intemporais,8,72.0
2024,10,1099,Sardinha 2015 (Timeless),Sardinhas Intemporais,9,81.0
2024,10,1100,Sardinha 2016 (Timeless),Sardinhas Intemporais,4,36.0
2024,10,1101,Sardinha 2017 (Timeless),Sardinhas Intemporais,7,63.0
2024,10,1102,Sardinha 2018 (Timeless),Sardinhas Intemporais,5,45.0
2024,10,1103,Sardinha 2019 (Timeless),Sardinhas Intemporais,4,36.0
2024,10,1104,Sardinha 2020 (Timeless),Sardinhas Intemporais,31,279.0
2024,10,1105,Sardinha 2021 (Timeless),Sardinhas Intemporais,30,270.0
2024,10,1106,Sardinha 2022 (Timeless),Sardinhas Intemporais,30,270.0
2024,10,1107,Sardinha 2023 (Timeless),Sardinhas Intemporais,32,288.0
2024,10,1108,Sardinha 2024 (Timeless),Sardinhas Intemporais,23,207.0
2024,10,1109,Sardinha 2025 (Timeless),Sardinhas Intemporais,38,342.0
2024,10,1110,Sardinha 2026 (Timeless),Sardinhas Intemporais,24,216.0
2024,10,1111,Sardinha s/ pele e espinha em Azeite Virgem,Sardinhas,1795,26925.0
2024,10,1112,Petinga,Sardinhas,36,284.40000000000003
2024,10,1113,Sardinhas com Pimentos,Sardinhas,393,3851.4
2024,10,1114,Sardinhas Fumadas Picantes,Sardinhas,468,4586.4
2024,10,1115,Sardinhas com Limao,Sardinhas,339,3322.2
2024,10,1116,Sardinhas em Molho de Tomate,Sardinhas,346,3390.8
2024,10,1117,Sardinhas com Mostarda,Sardinhas,227,2587.8
2024,10,1118,Sardinha com Ketchup,Sardinhas,29,290.0
2024,10,1119,Sardinha com Algas em Azeite Virgem Extra,Sardinhas,30,384.0
2024,10,1120,Millesime,Sardinhas,11,476.29999999999995
2024,10,1121,Lingote,Sardinhas,67,1474.0
2024,10,1122,Sardinha ao Natural,Sardinhas,64,448.0
2024,10,1123,Anchovas,Sardinhas,156,1497.6
2024,10,1124,Sardinha c/ Azeitonas Recheadas | Lisboa,Sardinha Azeitonas (Cidades),243,3159.0
2024,10,1125,Sardinha c/ Azeitonas Recheadas | Porto,Sardinha Azeitonas (Cidades),29,377.0
2024,10,1126,Sardinha c/ Azeitonas Recheadas | Sintra,Sardinha Azeitonas (Cidades),37,481.0
2024,10,1127,Sardinha c/ Azeitonas Recheadas | Cascais,Sardinha Azeitonas (Cidades),13,169.0
2024,10,1128,Sardinha c/ Azeitonas Recheadas | Obidos,Sardinha Azeitonas (Cidades),17,221.0
2024,10,1129,Sardinha c/ Azeitonas Recheadas | Evora,Sardinha Azeitonas (Cidades),18,234.0
2024,10,1130,Sardinha c/ Azeitonas Recheadas | Coimbra,Sardinha Azeitonas (Cidades),11,143.0
2024,10,1131,Sardinha c/ Azeitonas Recheadas | Aveiro,Sardinha Azeitonas (Cidades),8,104.0
2024,10,1132,Sardinha c/ Azeitonas Recheadas | Algarve,Sardinha Azeitonas (Cidades),13,169.0
2024,10,1133,Sardinha c/ Azeitonas Recheadas | Madeira,Sardinha Azeitonas (Cidades),18,234.0
2024,10,1134,Sardinha c/ Azeitonas Recheadas | Acores,Sardinha Azeitonas (Cidades),16,208.0
2024,10,1135,Carapau em Azeite Virgem Extra,Outros Peixes e Mariscos,35,210.0
2024,10,1136,Mexilhoes Fumados em Azeite,Outros Peixes e Mariscos,259,2020.2
2024,10,1137,Atum em Azeite,Outros Peixes e Mariscos,359,3195.1
2024,10,1138,Filetes com Mostarda,Outros Peixes e Mariscos,88,1020.8
2024,10,1139,Filetes de Cavala em Azeite,Outros Peixes e Mariscos,174,1618.2
2024,10,1140,Truta Fumada em Azeite,Outros Peixes e Mariscos,133,1290.1
2024,10,1141,Lulas em Molho Guisado,Outros Peixes e Mariscos,88,862.4
2024,10,1142,Agulha Picante em Escabeche,Outros Peixes e Mariscos,20,212.0
2024,10,1143,Agulha Picante em Azeite Virgem Extra,Outros Peixes e Mariscos,28,285.59999999999997
2024,10,1144,Buzios ao Natural,Outros Peixes e Mariscos,69,710.7
